,company,industry,rank,job_title,location,salary_range,link,description,search_city,search_job
28,Levi Strauss & Co.,Retail,4,Senior Data Analyst,"San Francisco, CA",$74K - $127K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=1136006&s=58&guid=000001790994d78692c57fe220ee111a&src=GD_JOB_AD&t=SR&vt=w&cs=1_dbce5fe1&cb=1619363420422&jobListingId=4069659353,"JOB DESCRIPTIONWe are currently looking for a Senior Data Analyst based in our U.S. headquarters in San Francisco, CA . In this role you will be responsible for converting advanced data sets into insights for better decision making in our Merchandise Planning and Inventory Management (MP-IM) department.The MP-IM Senior Data Analyst will develop and publish regular Reports and Dashboards to cross functional teams within the department, educate them on self-service data accessibility and support the MP-IM Analytics Manager in modelling and Advanced Analytics Projects. The Senior Data Analyst will also be responsible for working with cross functional teams to identify business problems and blind-spots, and then develop new dashboards from scratch that will identify solutions, risks and opportunities. This role requires an in-depth understanding of the planning function coupled with exceptional analytical skills and is responsible for helping the team step up their Analytics capabilities.Responsibilities:Optimize and standardize reporting through automationPublish on-time business performance planning analyticsProvide reporting & data for cross-functional teams across pre-season and in-seasonResponsible to investigate and implement ways to streamline current reports and make outputs more insightful.Partner with Merchandising, Merchandise Planning, and Inventory Management leaders to understand in depth their needs and develop and deliver solutions that will drive strategic business decisions & actions or that will allow their teams to do their job more efficiently.Support the MP-IM Analytics Manager by working on data exploration and modelling for Advanced Analytics Projects.Partner with IT support team for all data and reporting issue by evaluating the problems and questions from business users and translating them into actionable guidelines for technical or analytical work.Requirements:Bachelor's/Master’s degree in information technology/systems, computer science, engineering, statistics, business or finance.Minimum 3 years of experience in business analytics, retail environment is a plusExcellent attention to detail to interpret meaningful themes from quantitative dataProblem Solving & Root Cause AnalysisStrong project management abilityAlteryx Designer (and Server), Tableau Desktop (and Server), Web intelligence (SAP/Webi), Power BI, SQL, statistical methods, advanced knowledge of Excel, MS Office applicationsExperience in database management, programming, and/or software development is a plus.Ability to write Python or R is a plusPossess a clear understanding of financial measurements and how to impact themComfortable with ambiguity, frequent change, or unpredictability.Strong analytical and problem-solving skills; drives for innovative approaches to meet objectivesEnglish fluent, written and spokenAbility to build constructive and effective relationships with a broad, diverse group of business partners, mainly the cross functional teamGood listening, written and oral communication skills, reflecting an appropriate sense of urgencyAbility to work in a global collaborative team environmentAbility to communicate effectively, written and in presentation form as well as orally, with all levels of employees throughout the organization.Travel: 0-10%EOE M/F/Disability/VetsLOCATIONSan Francisco, CA, USAFULL TIME/PART TIMEFull timeCurrent LS&Co Employees, apply via your Workday account.",sf,da
29,AllTrails,"Arts, Entertainment & Recreation",-1,Senior Data Analyst,"San Francisco, CA",$101K - $121K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=148364&s=58&guid=000001790994d78692c57fe220ee111a&src=GD_JOB_AD&t=SR&vt=w&cs=1_6bc60b6d&cb=1619363420422&jobListingId=3731408525,"Senior Data Analyst About AllTrailsAllTrails is the most trusted and used outdoors platform in the world. We help people explore the outdoors with hand-curated trail maps along with photos, reviews, and user recordings crowdsourced from our community of millions of registered hikers, mountain bikers and trail runners in 150 countries. AllTrails is frequently ranked as a top-5 Health and Fitness app and has been downloaded by over 30 million people worldwide. Every day, we solve incredibly hard problems so that we can get more people outside having healthy, authentic experiences and a deeper appreciation of the outdoors. Join us! What You’ll Be Doing:Empowering the team with actionable insights to support acquisition, engagement, retention, and monetization initiativesSharing findings, insights and recommendations across the broader organizationStandardizing reporting metrics based on key business objectivesMonitoring KPIs, flagging potential performance improvements to the team early and often, and keeping the team informed of progressPartnering with teammates to develop and adapt testing frameworks, segmentation criteria, and forecasting modelsIdentifying technical and strategic gaps in our analytics infrastructure and proactively driving best-in-class solutions Tracking and analyzing performance of various marketing or product activitiesAssisting with ad-hoc analytic requests, and automating regular reportsRequirements:5+ years of work experience in statistical or data analysis for B2C teamsAn understanding and excitement in building out optimized tables and views in a Data Warehouse/MartsProficiency with SQLExperience with Python, Javascript, or another scripting languageProficiency in building data visualizations and interactive dashboards with tools like Chartio, Tableau, Looker, or GrafanaHands-on experience creating, maintaining, and supporting data reporting and visualization toolsStrong attention to detail, analytical, and a problem solverExpert communication skills, including the ability to persuade and inspire, a knack for breaking down complex concepts, and a proactive attitude towards knowledge sharing Ability to deal with ambiguity and needs little to no guidanceScrappy, creative problem solver who is willing to dive in wherever is neededPassion for the outdoorsHumility, empathy and open-mindedness - no egosBonus Points:Functional experience in ProductExperience with modern SQL-based Data Warehouses like BigQuery, Redshift, or SnowflakeExperience with transformation tools like dbt or DataformExperience with product intelligence tools like AmplitudeOur Commitment to You:A competitive and equitable compensation plan. This is a full-time, salaried position that includes equity.Physical & mental well-being including health, dental and vision benefits + a monthly stipend for wellness expenses.Trail Days: First Friday of each month off to hit the trails!Unlimited PTOFlexible parental leave Remote employee equipment stipend to create a great remote work environment. Annual continuing education stipend. Discounts on subscription and merchandise for you and your friends & family.An authentic investment in you as a human being and your career as a professional. Nature celebrates you just the way you are and so do we! At AllTrails we’re passionate about nurturing an inclusive workplace that values diversity. It’s no secret that companies that are diverse in background, age, gender identity, race, sexual orientation, physical or mental ability, ethnicity, and perspective are proven to be more successful. We’re focused on creating an environment where everyone can do their best work and thrive.",sf,da
0,Ursus,Information Technology,4.4,Data Analyst - Small Business Group,"Seattle, WA",$30K - $81K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=1044074&s=149&guid=000001790997cb9b8f2499ec0b37408b&src=GD_JOB_AD&t=SRFJ&vt=w&ea=1&cs=1_8e4d26ca&cb=1619363614048&jobListingId=4069612791,"Job Title: Data Analyst - Small Business GroupLocation: Seattle, WADuration: 1 YearSummary:Responsibilities:Reporting focused roleTake advantage of massive amounts of structured data to understand how our customers interact with our product and service offeringsProactively identify opportunities to improve the experience of businesses on the Facebook family of apps using analyticsLead the design, analysis, and interpretation of projects from data requirement gathering to data processing, modeling, and recommendationsDevelop scalable and easy-to-use data visualizations that enable both strategic and tactical decisioning through the enablement of different user personas and use casesPartner with cross-functional teams to identify new opportunities requiring the use of modern analytical and modeling techniquesDesign and execute experimentsEffectively communicate insights and recommendations to business leads and influence strategic decision-makingFrequently switch between on-the-ground tactical execution and 30k foot strategyQUALIFICATIONS:BA/BS in a quantitative discipline like Math, Statistics, Economics, Computer Science, Physics, Engineering, Operations Research, or similar requiredData science or analytics capacity in a business strategy, marketing, finance, engineering, or analytics organizationExperience with data querying and manipulation using SQL, Python, or RExperience with experimental designExperience with data analysis and statistical modeling using the R or Python ecosystems, with packages such as pandas, statsmodels, scikit-learn, tidyverse (dplyr, ggplot2, etc.)Communication and presentation skillsAbility to visual metrics beyond defining themAbility to take business requirements and translate them to technical requirementsSelf-starter, comfortable with ambiguity, ability to initiate and drive projects with minimal oversight and guidanceProven track record of leveraging data to deliver business value and present data-driven insights to business audiencesExperience building cross functional relationships across a variety of functions to launch projects to drive business valueExperience communicating with and influencing technical and non-technical audiences (engineers, data scientists, analysts, program managers, marketers)Experience developing data pipelines via SQL and Python-based ETL frameworkExperience working with or in support of diverse communities Tablo/visualization tools major plusEducation Background/ RequirementsBS+ 5 years experience or higher degree with less experience is okay tooBS+ - BA/BS in a quantitative discipline like Math, Statistics,BS+ Economics, Computer Science, Physics, Engineering, OperationsBS+ Research, or similar - requiredIND123",sea,da
1,Ursus,Information Technology,4.4,Data Analyst - Product Strategy,"Seattle, WA",$39K - $72K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=1044074&s=149&guid=000001790997cb9b8f2499ec0b37408b&src=GD_JOB_AD&t=SRFJ&vt=w&ea=1&cs=1_ab2d2672&cb=1619363614048&jobListingId=4070600010,"Job Title: Data Analyst - Product StrategyLocation: Menlo Park, CA Or Seattle WADuration: 6 monthsSummary:Work closely with the PM and members of the analytics team to understand opportunities for commerceProduce ad hoc analyses to aid team in understanding user behavior, develop POVs, and drive decision-making.Work closely with data scientists and data engineers to develop data infrastructure (data pipelines, reports etc) and other tools to make analytics easier and more effective.Be the go-to expert for data resources and tools for the product team.Must Have/ Non Negotiable2+ years experience with data and analytics in businesses strategy, marketing, finance, engineering or science1+ years of experience with SQL (Oracle, Vertica, Hive, MySQL, etc) or a scripting language for data analysis is required2+ years experience with statistical analysis. Stat packages such as R, MATLAB, SPSS, SAS, Stata, etcAbility to clearly communicate technical concepts to non-expertsDetail-oriented execution style, exceptional problem solver, self-directed, quick learnerNice to HaveProduct analyticsPython or RMasters or PhD in quantitative disciplineBackground in commerce or ecommerce ex: Amazon, offer up, Shopify, etc..EducationBA/BS degreeIND123",sea,da
2,Facebook,Information Technology,4.3,Data Analyst,"Redmond, WA",$68K - $131K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=1136006&s=58&guid=000001790997cb9bb3720131f81d6898&src=GD_JOB_AD&t=SR&vt=w&cs=1_9640063e&cb=1619363614048&jobListingId=4015651505,"At Facebook Reality Labs (FRL), our goal is to explore, innovate and design novel interfaces and hardware subsystems for the next generation of virtual, augmented, and mixed reality experiences. We are looking for a skilled and motivated Data Analyst to join our team, whose mission is to connect and build reporting for our data systems. We are specifically looking for a candidate with experience in defining and building data aggregation and reporting systems for manufacturing facilities and who can work with a team of engineers and technicians who are developing new manufacturing processes. More broadly, the chosen candidate will work with a diverse and highly interdisciplinary team of researchers and engineers and will have access to cutting edge technology, resources, and manufacturing facilities.Develop roadmap based on current state survey of data forms and generation environmentsOwn the aggregation and reporting of manufacturing systems data, including – MES data, Shop floor trend data, metrology raw data, metrology production data, research data, and external contract dataMaintain and design data systems to receive or process data from various levels of the manufacturing process including text files, system logs, external databases, external company extractsMaintain and design data dashboard/reporting systems to process and present data to provide greater insight into the MFG process and broader production processes in generalEstablish standards around data formatting and requirementsDevelop new data flows with Engineering personnel input4+ years of experience with data reporting and analysis in a variety of environments. MFG Systems experience, but other environments may also provide valuable experience2+ years of experience with SQL, Tableau, or other reporting software experience with design of reporting developmentExperience with Root Cause analysis and development of large systems via requirements gatheringExperience in an environment focused on Data IntegrityExperience integrating data sources across broad spectrum of systems (eg: ERP, MES, Shop Floor Automation, OSI Pi, etc.)Experience with statistical analysis/data scienceBachelors in engineering or scientific discipline or extensive experience in data systemsFamiliarity with HIVE or similar big data systemsExperience with MES architecture and automation system (SECS/GEM, OPC, etc.) communicationsExperience in semiconductor development manufacturingDesign of databases/data aggregation systemsFacebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law. Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com.",sea,da
3,Evidera,Biotech & Pharmaceuticals,3.2,Senior SAS Programmer (Data Analyst) - Patient-Centered Research,"Seattle, WA",$116K - $147K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=1208033&s=58&guid=000001790997cb9bb3720131f81d6898&src=GD_JOB_AD&t=SR&vt=w&cs=1_f9a93470&cb=1619363614049&jobListingId=4039972720,"SENIOR DATA ANALYST/SAS PROGRAMMER – PATIENT-CENTRED RESEARCH 
*We are looking to fill this role in Bethesda, MD or Seattle, WA.


Position Overview:This business-critical position provides extensive statistical and data programming support across multiple projects within the Patient-Centered Research (PCR) team. The Patient-Centered Research group largely conducts survey (questionnaire) research with sample sizes ranging from quite small (less than 50 patients) to thousands of patients. This is not a big-data position, i.e., analysis of administrative claims data. The Senior Data Analyst/SAS Programmer is integral to the success of the organization and works closely with a variety of stakeholders to drive the delivery and quality of required programming and results tables.
Essential Duties and Responsibilities (other duties may be assigned):

Prepare, manage and analyze research data using standard statistical packages such as SAS or R.Have expertise in programming univariate statistical analyses (e.g., Proc freq and Proc univariate), bivariate statistical analyses (e.g., Proc t-test, Proc GLM, Proc Corr, Proc ANOVA); and multivariate statistical tests (e.g., Proc Reg and Proc Logistic) and interpreting the resultsUnderstand the principles of univariate, bivariate, and multivariate statistical analysesReview project-related Statistical Analysis Plans, and proposals and provide feedback to project team.Assist in the development of final study reports and presentation of study of findings including the creation of tabular (SAS production tables) and graphical output directly from study data. Validate and peer review other SAS programs. Act as technical consultant to other staff within Evidera.

Education, Professional Skills & Experience: 



Master's degree (preferred) or equivalent degree with 5-6 years of experience, BA/BS degree with 7+ years of work experienceMinimum of 3-5 years of SAS programming experience or a comparable skill set. Work experience with healthcare or clinical-trial data is essential; knowledge of 21 Code of Federal Regulations Part 11 preferred. Minimum of five years of SAS programming experience or a comparable skill set.

Personal Skills & Competencies: 



Excellent understanding of and generous experience with SAS/Base, SAS ODS outputs, SAS Macro, SAS STAT and any additional SAS modules as required by the specific job position.Strong written and oral communication skills. Understanding and experience with R a plus.

About Evidera:Evidera is a business within in Pharmaceutical Product Development, LLC (PPD) a leading global contract research organization (CRO), and a is a preeminent provider of evidence-based solutions. We provide integrated scientific expertise and global operational capabilities to help clients generate the evidence needed to optimize the market access and commercial potential of products.
Perks:We offer a competitive salary and benefits package, with clear opportunities for growth and career progression. You will have the opportunity to work on multiple projects with some of the industry’s leading researchers. Our offices boast a fun and collaborative working environment, frequent social events and a robust support system. We are committed to providing training and professional development, with ample opportunity to advance, for all our staff.
Evidera’s Core Competencies:Customer FocusInitiativeTeamworkProblem Solving/JudgmentAccountability


If you resonate with our core competencies and want to contribute to research and consulting services driven by world-class science and thought leadership, then please submit your application – we’d love to hear from you.
Evidera, Inc. provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, genetics, sexual orientation, gender preference, disability, or status as a qualified individual with a disability or protected veteran.
",sea,da
4,Mackin,Business Services,4.1,Data Analyst- Reporting,"Seattle, WA",$69K - $114K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=4128&s=58&guid=000001790997cb9bb3720131f81d6898&src=GD_JOB_AD&t=SR&vt=w&cs=1_93b0bfd0&cb=1619363614049&jobListingId=4070001186,"MackinResponsibilities:

Reporting focused roleTake advantage of massive amounts of structured data to understand how our customers interact with our product and service offeringsProactively identify opportunities to improve the experience of businesses on the Facebook family of apps using analyticsLead the design, analysis, and interpretation of projects from data requirement gathering to data processing, modeling, and recommendationsDevelop scalable and easy-to-use data visualizations that enable both strategic and tactical decisioning through the enablement of different user personas and use casesPartner with cross-functional teams to identify new opportunities requiring the use of modern analytical and modeling techniquesDesign and execute experimentsEffectively communicate insights and recommendations to business leads and influence strategic decision-makingFrequently switch between on-the-ground tactical execution and 30k foot strategy

QUALIFICATIONS:

BA/BS in a quantitative discipline like Math, Statistics, Economics, Computer Science, Physics,Engineering, Operations Research, or similar requiredData science or analytics capacity in a business strategy, marketing, finance, engineering, or analytics organizationExperience with data querying and manipulation using SQL, Python, or RExperience with experimental designExperience with data analysis and statistical modeling using the R or Python ecosystems, with packages such as pandas, statsmodels, scikit-learn, tidyverse (dplyr, ggplot2, etc.)Communication and presentation skills***ability to visual metrics beyond defining themAbility to take business requirements and translate them to technical requirementsSelf-starter, comfortable with ambiguity, ability to initiate and drive projects with minimal oversight and guidanceProven track record of leveraging data to deliver business value and present data-driven insights to business audiencesExperience building cross functional relationships across a variety of functions to launch projects to drive business valueExperience communicating with and influencing technical and non-technical audiences (engineers, data scientists, analysts, program managers, marketers)Experience developing data pipelines via SQL and Python-based ETL frameworkExperience working with or in support of diverse communitiesTablo/visualization tools major plus

Education

BS+ 5 years experience or higher degree with less experience is okay too - BA/BS in a quantitative discipline like Math, Statistics, Economics, Computer Science, Physics, Engineering, Operations Research, or similar - required
",sea,da
5,Expeditors,Transportation & Logistics,3.4,Data Analyst – Risk Management,"Seattle, WA",$41K - $74K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=1136006&s=58&guid=000001790997cb9bb3720131f81d6898&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8bfc80e6&cb=1619363614049&jobListingId=4068316089,"Company Description“We’re not in the shipping business; we’re in the information business” -Peter Rose, Expeditors FounderGlobal supply chain management is what we do, but at the heart of Expeditors you will find professionalism, leadership, and a friendly environment, all of which foster an innovative, customer service-based approach to logistics.15,000 trained professionals250+ locations worldwideFortune 500Globally unified systemsJob DescriptionThis data analyst position will provide operational support and services to the Risk Management teams and subsidiaries. The position aims to enhance operational processes and customer solutions through data analysis as well as the development, design, and quality verification of Enterprise level reports, dashboards, and technology-based solutions. The goal is to provide accurate and timely delivery of reports to internal stakeholders and clients. Additionally, the role will support Risk Management projects through analysis, business knowledge, and technical and data expertise.QualificationsReporting and VisualizationCreate reports and dashboards that are reusable, user-friendly and professional looking which can be presented to a large number of customers or internal audiencesDevelopment of ad-hoc reports based on communicated business needUse data analysis to assist management in the decision-making process for business development, pricing, operational process enhancements and changes, and other areas of focusIdentify, analyze, and interpret trends or patterns in complex data setsProcess Improvement and StandardizationEnsure effective and up to date data management practices, including accurate data held within the database(s).Work with business users to identify scalable opportunities for improvement to internal workflows and streamlined reporting.Collaborate with peers across the enterprise on best practices, technology solutions, and ensure alignment with our core systemsDesign and implement reporting solutions to drive or measure process improvementsDocument, submit, and manage requests for new reporting capabilities and data elements.Business Analysis and Project SupportCoordinate with project resources and ensure the forward movement and success of all reporting projectsAct as a key project contributor by facilitating the documentation of business process and subject matter expertise.Develop and maintain data models and other data documents such as data flow diagrams and process flow diagrams.Collaborate with other team members to form key partnerships with the business, assisting with project scope definition, business requirements, process improvement, and/or process modeling.Personal DevelopmentConsistently improve knowledge of operational procedures, Expeditors systems and new technologiesActively seek training with a focus on systems, training, and operationsSeek out third party technical courses to better aid project designs, when neededBachelor’s Degree in Computer Science or Management Information Systems or 4+ years of related experience2+ years of experience with Business Intelligence Software such as Tableau or Power BIProgramming and data visualization experienceExperience with data visualization tool Tableau or Power BIBusiness Intelligence report development (InetSoft, crystal reports, etc.)SQL (Structured Query Language) for working with databases (DB2, SQL Server, MySQL, etc.)Delphi/Pascal for Desktop scripting developmentAbility to self-teach needed programming technologiesStrong knowledge of Microsoft ExcelProven record as a self-starter and problem solverHigh attention to detail and accuracyStrong analytical and/or statistical skillsExcellent communication and interpersonal skillsAdditional InformationExpeditors offers excellent benefitsPaid Vacation, Holiday, Sick TimeHealth Plan: Medical, Prescription Drug, Dental and VisionLife and Long Term Disability Insurance401(k) Retirement Savings PlanEmployee Stock Purchase PlanTraining and Personnel Development ProgramKey words: Logistics, Global Supply Chain, Project Management, Project Manager, Agile, SDLC, Origami Risk",sea,da
6,Nordstrom,Retail,3.7,Data Analyst 2,"Seattle, WA",$63K - $108K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=133175&s=58&guid=000001790997cb9bb3720131f81d6898&src=GD_JOB_AD&t=SR&vt=w&cs=1_001edde8&cb=1619363614049&jobListingId=4039548147,"Job DescriptionAs an integral part of our Digital Analytics team, the data analyst 2 is responsible for collecting, analyzing and presenting data to improve decision making around customer experience projects in Nordstrom’s high-growth Direct online channel. This individual should have a high degree of curiosity about the business and the skills to discover impactful insights from data. They should be able to communicate those insights in a way that builds confidence and enables decisions that drive business value.A day in the life…Partner with key stakeholders on data analysis problemsMine complex digital behavioral data and transform it into actionable informationApply common statistical methods, data modeling, and predictive analysis to answer strategic questions for the online businessUse advanced data visualization techniques to communicate solutions to business stakeholdersProvide exceptional customer service through professionalism, ownership and initiativeDemonstrate productivity through the efficient use of time and a commitment to strong resultsYou own this if you have…Quantitative degree (preferably a Master's degree) in mathematics, statistics, computer science, engineering, or similar quantitative analytics discipline1+ year of corporate data analysis experience in online analytics (online retail a plus)1+ year of corporate experience writing SQL queries from scratch1+ year of professional experience using R or Python in an analytics capacityWorking understanding of statisticsGood verbal and written communication skills, ability to convey results to non-expertsWe’ve got you covered…Our employees are our most important asset and that’s reflected in our benefits. Nordstrom is proud to offer a variety of benefits to support employees and their families, including:Medical/Vision, Dental, Retirement and Paid Time AwayLife Insurance and DisabilityMerchandise Discount and EAP ResourcesA few more important points...The job posting highlights the most critical responsibilities and requirements of the job. It’s not all-inclusive. There may be additional duties, responsibilities and qualifications for this job.Nordstrom will consider qualified applicants with criminal histories in a manner consistent with all legal requirements.Applicants with disabilities who require assistance or accommodation should contact the nearest Nordstrom location, which can be identified at www.nordstrom.com .Nordstrom Careers Privacy Policy: https://careers.nordstrom.com/#/contact-us/privacy© 2020 Nordstrom, Inc.Current Nordstrom employees: To apply, log into Workday, click the Careers button and then click Find Jobs.",sea,da
7,VMware,Information Technology,4.3,"Data Analyst - Opportunity for Working Remotely Seattle, WA","Seattle, WA",$68K - $115K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=1136006&s=58&guid=000001790997cb9bb3720131f81d6898&src=GD_JOB_AD&t=SR&vt=w&cs=1_cfab2725&cb=1619363614050&jobListingId=4068166644,"Data Analyst - TanzuJob DescriptionThe Elevator Pitch: Why will you enjoy this new opportunity?Ready to build? So are we. Come join VMware’s new and exciting Modern Applications Business Unit (MAPBU) team, made up of products and services under the Tanzu portfolio to help customers build, run and manage their most important applications.We build applications with velocity to run in a cloud-native environment, run open-source Kubernetes with consistency, and manage our customers' entire footprint with confidence to help them achieve their business outcomes.This is your chance to join the team that will help us learn how customers are using our products. The insights you discover and share will be used to help both executive and product teams understand customer adoption and usage so that we can make smarter business decisions.Success in the role: What are the performance goals over the first six months you will work towards completing?We are looking for a data analyst who can explore new data, distill insights, and communicate their findings through prepared materials like reports and dashboards as well as informal conversation. You’ll be working with multiple partner teams to quickly understand their needs and provide them with the insights they need. Your contributions will be directly seen and consumed by Tanzu executives and product management teams. We expect that you’ll be able to work collaboratively with a strong bias for action. In the first six months, we expect you to generate new analyses and insights for at least two different Tanzu products (Tanzu Mission Control and Tanzu Kubernetes Grid).What type of work will you be doing?You will:Collaborate with management and product teams to understand what data analysis they need to understand customers and product usage.Work in SQL and either Python or R to wrangle and transform data.Use statistics, including hypothesis testing, to analyze data and assess its quality.Build reports and visualizations using Python or R, Tableau, Mode, and internal VMware tools.Explain and document these reports so that people can understand them.What is the leadership like for this role? What is the structure and culture of the team like?This position is part of the Tanzu Portfolio Insights team and is led by Alain Roy, who has 20 years of experience and has been at VMware for more than five years, where he has been part of multiple products, including Tanzu Mission Control.The Insights team includes data science, data engineering, and product management roles. You will play an active part in developing and prioritizing the work you do with opportunities to grow your skill set and exposure to both product leadership, data science, and data engineering.This team is part of a larger Reliability Engineering organization, which focuses on building and maintaining confidence in the Tanzu portfolio. Both reliability and customer satisfaction depend on the insights that this team will provide. These insights will inform the business decisions that we use to evolve our products.What is the leadership like for this role? What is the structure and culture of the team like?This position is part of the Portfolio Insights team and is led by Alain Roy, who has 20 years of experience and has been at VMware for more than five years, where he has been part of multiple products, including Tanzu Mission Control.The Insights team comprises several roles including data science, data engineering, and product management. You will play an active part in developing and prioritizing the work you do with opportunities to grow your skill set and exposure to both product leadership, data science, and data engineering.This team is part of a larger Reliability Engineering organization, which focuses on building and maintaining confidence in the Tanzu portfolio. Both reliability and customer satisfaction depend on the insights that this team will provide. These insights will inform the business decisions that we use to evolve our products.What are the benefits and perks of working at VMware?You and your loved ones will be supported with a competitive and comprehensive benefits package. Below are some highlights, or you can view the complete benefits package by visiting benefits.vmware.com.Medical Coverage, Retirement, and Parental Leave Plans for All Family TypesGenerous Time Off Programs40 hours of paid time to volunteer in your communityRethink's Neurodiversity program to support parents raising children with learning or behavior challenges, or developmental disabilitiesFinancial contributions to your ongoing development (conference participation, trainings, course work, etc.)Employee Stock Purchase PlanCategory : Business Strategy and OperationsSubcategory: Data AnalyticsExperience: Manager and ProfessionalFull Time/ Part Time: Full TimePosted Date: 2021-04-21VMware Company Overview: At VMware, we believe that software has the power to unlock new opportunities for people and our planet. We look beyond the barriers of compromise to engineer new ways to make technologies work together seamlessly. Our cloud, mobility, and security software form a flexible, consistent digital foundation for securely delivering the apps, services and experiences that are transforming business innovation around the globe. At the core of what we do are our people who deeply value execution, passion, integrity, customers, and community. Shape what’s possible today at http://careers.vmware.com.Equal Employment Opportunity Statement: VMware is an Equal Opportunity Employer and Prohibits Discrimination and Harassment of Any Kind: VMware is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at VMware are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. VMware will not tolerate discrimination or harassment based on any of these characteristics. VMware encourages applicants of all ages. Vmware will provide reasonable accommodation to employees who have protected disabilities consistent with local law.",sea,da
